db_name	db_version	table_name	column_name	column_type	url	description
postgres	8.2	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/8.2/infoschema-tables.html	Name of the schema that contains the table
postgres	8.3	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/8.3/infoschema-tables.html	Name of the schema that contains the table
postgres	8.4	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/8.4/infoschema-tables.html	Name of the schema that contains the table
postgres	9.0	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-tables.html	Name of the schema that contains the table
postgres	9.1	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-tables.html	Name of the schema that contains the table
postgres	9.2	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-tables.html	Name of the schema that contains the table
postgres	9.3	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-tables.html	Name of the schema that contains the table
postgres	9.4	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-tables.html	Name of the schema that contains the table
postgres	9.5	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-tables.html	Name of the schema that contains the table
postgres	9.6	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-tables.html	Name of the schema that contains the table
postgres	10	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/10/infoschema-tables.html	Name of the schema that contains the table
postgres	11	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/11/infoschema-tables.html	Name of the schema that contains the table
postgres	12	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/12/infoschema-tables.html	Name of the schema that contains the table
postgres	13	tables	table_schema	sql_identifier	https://www.postgresql.org/docs/13/infoschema-tables.html	Name of the schema that contains the table
postgres	11	tables	table_type	character_data	https://www.postgresql.org/docs/11/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, FOREIGN for a foreign table, or LOCAL TEMPORARY for a temporary table
postgres	12	tables	table_type	character_data	https://www.postgresql.org/docs/12/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, FOREIGN for a foreign table, or LOCAL TEMPORARY for a temporary table
postgres	13	tables	table_type	character_data	https://www.postgresql.org/docs/13/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, FOREIGN for a foreign table, or LOCAL TEMPORARY for a temporary table
postgres	9.1	tables	table_type	character_data	https://www.postgresql.org/docs/9.1/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, FOREIGN TABLE for a foreign table, or LOCAL TEMPORARY for a temporary table
postgres	9.2	tables	table_type	character_data	https://www.postgresql.org/docs/9.2/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, FOREIGN TABLE for a foreign table, or LOCAL TEMPORARY for a temporary table
postgres	9.3	tables	table_type	character_data	https://www.postgresql.org/docs/9.3/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, FOREIGN TABLE for a foreign table, or LOCAL TEMPORARY for a temporary table
postgres	9.4	tables	table_type	character_data	https://www.postgresql.org/docs/9.4/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, FOREIGN TABLE for a foreign table, or LOCAL TEMPORARY for a temporary table
postgres	9.5	tables	table_type	character_data	https://www.postgresql.org/docs/9.5/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, FOREIGN TABLE for a foreign table, or LOCAL TEMPORARY for a temporary table
postgres	9.6	tables	table_type	character_data	https://www.postgresql.org/docs/9.6/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, FOREIGN TABLE for a foreign table, or LOCAL TEMPORARY for a temporary table
postgres	10	tables	table_type	character_data	https://www.postgresql.org/docs/10/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, FOREIGN TABLE for a foreign table, or LOCAL TEMPORARY for a temporary table
postgres	7.4	tables	table_type	character_data	https://www.postgresql.org/docs/7.4/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, or LOCAL TEMPORARY for a temporary table
postgres	8.0	tables	table_type	character_data	https://www.postgresql.org/docs/8.0/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, or LOCAL TEMPORARY for a temporary table
postgres	8.1	tables	table_type	character_data	https://www.postgresql.org/docs/8.1/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, or LOCAL TEMPORARY for a temporary table
postgres	8.2	tables	table_type	character_data	https://www.postgresql.org/docs/8.2/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, or LOCAL TEMPORARY for a temporary table
postgres	8.3	tables	table_type	character_data	https://www.postgresql.org/docs/8.3/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, or LOCAL TEMPORARY for a temporary table
postgres	8.4	tables	table_type	character_data	https://www.postgresql.org/docs/8.4/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, or LOCAL TEMPORARY for a temporary table
postgres	9.0	tables	table_type	character_data	https://www.postgresql.org/docs/9.0/infoschema-tables.html	Type of the table: BASE TABLE for a persistent base table (the normal table type), VIEW for a view, or LOCAL TEMPORARY for a temporary table
postgres	7.4	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/7.4/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.0	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/8.0/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.1	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/8.1/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.2	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/8.2/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.3	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/8.3/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.4	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/8.4/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	9.0	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-tables.html	If the table is a typed table, the name of the database that contains the underlying data type (always the current database), else null
postgres	9.1	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-tables.html	If the table is a typed table, the name of the database that contains the underlying data type (always the current database), else null
postgres	9.2	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-tables.html	If the table is a typed table, the name of the database that contains the underlying data type (always the current database), else null
postgres	9.3	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-tables.html	If the table is a typed table, the name of the database that contains the underlying data type (always the current database), else null
postgres	9.4	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-tables.html	If the table is a typed table, the name of the database that contains the underlying data type (always the current database), else null
postgres	9.5	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-tables.html	If the table is a typed table, the name of the database that contains the underlying data type (always the current database), else null
postgres	9.6	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-tables.html	If the table is a typed table, the name of the database that contains the underlying data type (always the current database), else null
postgres	10	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/10/infoschema-tables.html	If the table is a typed table, the name of the database that contains the underlying data type (always the current database), else null
postgres	11	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/11/infoschema-tables.html	If the table is a typed table, the name of the database that contains the underlying data type (always the current database), else null
postgres	12	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/12/infoschema-tables.html	If the table is a typed table, the name of the database that contains the underlying data type (always the current database), else null
postgres	13	tables	user_defined_type_catalog	sql_identifier	https://www.postgresql.org/docs/13/infoschema-tables.html	If the table is a typed table, the name of the database that contains the underlying data type (always the current database), else null
postgres	7.4	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/7.4/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.0	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/8.0/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.1	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/8.1/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.2	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/8.2/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.3	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/8.3/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.4	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/8.4/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	9.0	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-tables.html	If the table is a typed table, the name of the underlying data type, else null
postgres	9.1	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-tables.html	If the table is a typed table, the name of the underlying data type, else null
postgres	9.2	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-tables.html	If the table is a typed table, the name of the underlying data type, else null
postgres	9.3	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-tables.html	If the table is a typed table, the name of the underlying data type, else null
postgres	9.4	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-tables.html	If the table is a typed table, the name of the underlying data type, else null
postgres	9.5	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-tables.html	If the table is a typed table, the name of the underlying data type, else null
postgres	9.6	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-tables.html	If the table is a typed table, the name of the underlying data type, else null
postgres	10	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/10/infoschema-tables.html	If the table is a typed table, the name of the underlying data type, else null
postgres	11	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/11/infoschema-tables.html	If the table is a typed table, the name of the underlying data type, else null
postgres	12	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/12/infoschema-tables.html	If the table is a typed table, the name of the underlying data type, else null
postgres	13	tables	user_defined_type_name	sql_identifier	https://www.postgresql.org/docs/13/infoschema-tables.html	If the table is a typed table, the name of the underlying data type, else null
postgres	7.4	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/7.4/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.0	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/8.0/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.1	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/8.1/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.2	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/8.2/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.3	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/8.3/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	8.4	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/8.4/infoschema-tables.html	Applies to a feature not available in PostgreSQL
postgres	9.0	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-tables.html	If the table is a typed table, the name of the schema that contains the underlying data type, else null
postgres	9.1	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-tables.html	If the table is a typed table, the name of the schema that contains the underlying data type, else null
postgres	9.2	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-tables.html	If the table is a typed table, the name of the schema that contains the underlying data type, else null
postgres	9.3	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-tables.html	If the table is a typed table, the name of the schema that contains the underlying data type, else null
postgres	9.4	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-tables.html	If the table is a typed table, the name of the schema that contains the underlying data type, else null
postgres	9.5	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-tables.html	If the table is a typed table, the name of the schema that contains the underlying data type, else null
postgres	9.6	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-tables.html	If the table is a typed table, the name of the schema that contains the underlying data type, else null
postgres	10	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/10/infoschema-tables.html	If the table is a typed table, the name of the schema that contains the underlying data type, else null
postgres	11	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/11/infoschema-tables.html	If the table is a typed table, the name of the schema that contains the underlying data type, else null
postgres	12	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/12/infoschema-tables.html	If the table is a typed table, the name of the schema that contains the underlying data type, else null
postgres	13	tables	user_defined_type_schema	sql_identifier	https://www.postgresql.org/docs/13/infoschema-tables.html	If the table is a typed table, the name of the schema that contains the underlying data type, else null
postgres	9.5	transforms	group_name	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-transforms.html	"The SQL standard allows defining transforms in \"groups\", and selecting a group at run time. PostgreSQL does not support this. Instead, transforms are specific to a language. As a compromise, this field contains the language the transform is for"
postgres	9.6	transforms	group_name	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-transforms.html	"The SQL standard allows defining transforms in \"groups\", and selecting a group at run time. PostgreSQL does not support this. Instead, transforms are specific to a language. As a compromise, this field contains the language the transform is for"
postgres	10	transforms	group_name	sql_identifier	https://www.postgresql.org/docs/10/infoschema-transforms.html	"The SQL standard allows defining transforms in \"groups\", and selecting a group at run time. PostgreSQL does not support this. Instead, transforms are specific to a language. As a compromise, this field contains the language the transform is for"
postgres	11	transforms	group_name	sql_identifier	https://www.postgresql.org/docs/11/infoschema-transforms.html	"The SQL standard allows defining transforms in \"groups\", and selecting a group at run time. PostgreSQL does not support this. Instead, transforms are specific to a language. As a compromise, this field contains the language the transform is for"
postgres	12	transforms	group_name	sql_identifier	https://www.postgresql.org/docs/12/infoschema-transforms.html	"The SQL standard allows defining transforms in \"groups\", and selecting a group at run time. PostgreSQL does not support this. Instead, transforms are specific to a language. As a compromise, this field contains the language the transform is for"
postgres	13	transforms	group_name	sql_identifier	https://www.postgresql.org/docs/13/infoschema-transforms.html	"The SQL standard allows defining transforms in \"groups\", and selecting a group at run time. PostgreSQL does not support this. Instead, transforms are specific to a language. As a compromise, this field contains the language the transform is for"
postgres	9.5	transforms	specific_catalog	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-transforms.html	Name of the database containing the function (always the current database)
postgres	9.6	transforms	specific_catalog	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-transforms.html	Name of the database containing the function (always the current database)
postgres	10	transforms	specific_catalog	sql_identifier	https://www.postgresql.org/docs/10/infoschema-transforms.html	Name of the database containing the function (always the current database)
postgres	11	transforms	specific_catalog	sql_identifier	https://www.postgresql.org/docs/11/infoschema-transforms.html	Name of the database containing the function (always the current database)
postgres	12	transforms	specific_catalog	sql_identifier	https://www.postgresql.org/docs/12/infoschema-transforms.html	Name of the database containing the function (always the current database)
postgres	13	transforms	specific_catalog	sql_identifier	https://www.postgresql.org/docs/13/infoschema-transforms.html	Name of the database containing the function (always the current database)
postgres	9.5	transforms	specific_name	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-transforms.html	"The \"specific name\" of the function. See Section 34.40 for more information"
postgres	9.6	transforms	specific_name	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-transforms.html	"The \"specific name\" of the function. See Section 35.40 for more information"
postgres	10	transforms	specific_name	sql_identifier	https://www.postgresql.org/docs/10/infoschema-transforms.html	"The \"specific name\" of the function. See Section 36.40 for more information"
postgres	12	transforms	specific_name	sql_identifier	https://www.postgresql.org/docs/12/infoschema-transforms.html	"The \"specific name\" of the function. See Section 36.41 for more information"
postgres	13	transforms	specific_name	sql_identifier	https://www.postgresql.org/docs/13/infoschema-transforms.html	"The \"specific name\" of the function. See Section 36.41 for more information"
postgres	11	transforms	specific_name	sql_identifier	https://www.postgresql.org/docs/11/infoschema-transforms.html	"The \"specific name\" of the function. See Section 37.40 for more information"
postgres	9.5	transforms	specific_schema	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-transforms.html	Name of the schema containing the function
postgres	9.6	transforms	specific_schema	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-transforms.html	Name of the schema containing the function
postgres	10	transforms	specific_schema	sql_identifier	https://www.postgresql.org/docs/10/infoschema-transforms.html	Name of the schema containing the function
postgres	11	transforms	specific_schema	sql_identifier	https://www.postgresql.org/docs/11/infoschema-transforms.html	Name of the schema containing the function
postgres	12	transforms	specific_schema	sql_identifier	https://www.postgresql.org/docs/12/infoschema-transforms.html	Name of the schema containing the function
postgres	13	transforms	specific_schema	sql_identifier	https://www.postgresql.org/docs/13/infoschema-transforms.html	Name of the schema containing the function
postgres	9.5	transforms	transform_type	character_data	https://www.postgresql.org/docs/9.5/infoschema-transforms.html	FROM SQL or TO SQL
postgres	9.6	transforms	transform_type	character_data	https://www.postgresql.org/docs/9.6/infoschema-transforms.html	FROM SQL or TO SQL
postgres	10	transforms	transform_type	character_data	https://www.postgresql.org/docs/10/infoschema-transforms.html	FROM SQL or TO SQL
postgres	11	transforms	transform_type	character_data	https://www.postgresql.org/docs/11/infoschema-transforms.html	FROM SQL or TO SQL
postgres	12	transforms	transform_type	character_data	https://www.postgresql.org/docs/12/infoschema-transforms.html	FROM SQL or TO SQL
postgres	13	transforms	transform_type	character_data	https://www.postgresql.org/docs/13/infoschema-transforms.html	FROM SQL or TO SQL
postgres	9.5	transforms	udt_catalog	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-transforms.html	Name of the database that contains the type the transform is for (always the current database)
postgres	9.6	transforms	udt_catalog	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-transforms.html	Name of the database that contains the type the transform is for (always the current database)
postgres	10	transforms	udt_catalog	sql_identifier	https://www.postgresql.org/docs/10/infoschema-transforms.html	Name of the database that contains the type the transform is for (always the current database)
postgres	11	transforms	udt_catalog	sql_identifier	https://www.postgresql.org/docs/11/infoschema-transforms.html	Name of the database that contains the type the transform is for (always the current database)
postgres	12	transforms	udt_catalog	sql_identifier	https://www.postgresql.org/docs/12/infoschema-transforms.html	Name of the database that contains the type the transform is for (always the current database)
postgres	13	transforms	udt_catalog	sql_identifier	https://www.postgresql.org/docs/13/infoschema-transforms.html	Name of the database that contains the type the transform is for (always the current database)
postgres	9.5	transforms	udt_name	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-transforms.html	Name of the type the transform is for
postgres	9.6	transforms	udt_name	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-transforms.html	Name of the type the transform is for
postgres	10	transforms	udt_name	sql_identifier	https://www.postgresql.org/docs/10/infoschema-transforms.html	Name of the type the transform is for
postgres	11	transforms	udt_name	sql_identifier	https://www.postgresql.org/docs/11/infoschema-transforms.html	Name of the type the transform is for
postgres	12	transforms	udt_name	sql_identifier	https://www.postgresql.org/docs/12/infoschema-transforms.html	Name of the type the transform is for
postgres	13	transforms	udt_name	sql_identifier	https://www.postgresql.org/docs/13/infoschema-transforms.html	Name of the type the transform is for
postgres	9.5	transforms	udt_schema	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-transforms.html	Name of the schema that contains the type the transform is for
postgres	9.6	transforms	udt_schema	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-transforms.html	Name of the schema that contains the type the transform is for
postgres	10	transforms	udt_schema	sql_identifier	https://www.postgresql.org/docs/10/infoschema-transforms.html	Name of the schema that contains the type the transform is for
postgres	11	transforms	udt_schema	sql_identifier	https://www.postgresql.org/docs/11/infoschema-transforms.html	Name of the schema that contains the type the transform is for
postgres	12	transforms	udt_schema	sql_identifier	https://www.postgresql.org/docs/12/infoschema-transforms.html	Name of the schema that contains the type the transform is for
postgres	13	transforms	udt_schema	sql_identifier	https://www.postgresql.org/docs/13/infoschema-transforms.html	Name of the schema that contains the type the transform is for
postgres	9.0	triggered_update_columns	event_object_catalog	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-triggered-update-columns.html	Name of the database that contains the table that the trigger is defined on (always the current database)
postgres	9.1	triggered_update_columns	event_object_catalog	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-triggered-update-columns.html	Name of the database that contains the table that the trigger is defined on (always the current database)
postgres	9.2	triggered_update_columns	event_object_catalog	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-triggered-update-columns.html	Name of the database that contains the table that the trigger is defined on (always the current database)
postgres	9.3	triggered_update_columns	event_object_catalog	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-triggered-update-columns.html	Name of the database that contains the table that the trigger is defined on (always the current database)
postgres	9.4	triggered_update_columns	event_object_catalog	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-triggered-update-columns.html	Name of the database that contains the table that the trigger is defined on (always the current database)
postgres	9.5	triggered_update_columns	event_object_catalog	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-triggered-update-columns.html	Name of the database that contains the table that the trigger is defined on (always the current database)
postgres	9.6	triggered_update_columns	event_object_catalog	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-triggered-update-columns.html	Name of the database that contains the table that the trigger is defined on (always the current database)
postgres	10	triggered_update_columns	event_object_catalog	sql_identifier	https://www.postgresql.org/docs/10/infoschema-triggered-update-columns.html	Name of the database that contains the table that the trigger is defined on (always the current database)
postgres	11	triggered_update_columns	event_object_catalog	sql_identifier	https://www.postgresql.org/docs/11/infoschema-triggered-update-columns.html	Name of the database that contains the table that the trigger is defined on (always the current database)
postgres	12	triggered_update_columns	event_object_catalog	sql_identifier	https://www.postgresql.org/docs/12/infoschema-triggered-update-columns.html	Name of the database that contains the table that the trigger is defined on (always the current database)
postgres	13	triggered_update_columns	event_object_catalog	sql_identifier	https://www.postgresql.org/docs/13/infoschema-triggered-update-columns.html	Name of the database that contains the table that the trigger is defined on (always the current database)
postgres	9.0	triggered_update_columns	event_object_column	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-triggered-update-columns.html	Name of the column that the trigger is defined on
postgres	9.1	triggered_update_columns	event_object_column	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-triggered-update-columns.html	Name of the column that the trigger is defined on
postgres	9.2	triggered_update_columns	event_object_column	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-triggered-update-columns.html	Name of the column that the trigger is defined on
postgres	9.3	triggered_update_columns	event_object_column	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-triggered-update-columns.html	Name of the column that the trigger is defined on
postgres	9.4	triggered_update_columns	event_object_column	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-triggered-update-columns.html	Name of the column that the trigger is defined on
postgres	9.5	triggered_update_columns	event_object_column	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-triggered-update-columns.html	Name of the column that the trigger is defined on
postgres	9.6	triggered_update_columns	event_object_column	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-triggered-update-columns.html	Name of the column that the trigger is defined on
postgres	10	triggered_update_columns	event_object_column	sql_identifier	https://www.postgresql.org/docs/10/infoschema-triggered-update-columns.html	Name of the column that the trigger is defined on
postgres	11	triggered_update_columns	event_object_column	sql_identifier	https://www.postgresql.org/docs/11/infoschema-triggered-update-columns.html	Name of the column that the trigger is defined on
postgres	12	triggered_update_columns	event_object_column	sql_identifier	https://www.postgresql.org/docs/12/infoschema-triggered-update-columns.html	Name of the column that the trigger is defined on
postgres	13	triggered_update_columns	event_object_column	sql_identifier	https://www.postgresql.org/docs/13/infoschema-triggered-update-columns.html	Name of the column that the trigger is defined on
postgres	9.0	triggered_update_columns	event_object_schema	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-triggered-update-columns.html	Name of the schema that contains the table that the trigger is defined on
postgres	9.1	triggered_update_columns	event_object_schema	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-triggered-update-columns.html	Name of the schema that contains the table that the trigger is defined on
postgres	9.2	triggered_update_columns	event_object_schema	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-triggered-update-columns.html	Name of the schema that contains the table that the trigger is defined on
postgres	9.3	triggered_update_columns	event_object_schema	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-triggered-update-columns.html	Name of the schema that contains the table that the trigger is defined on
postgres	9.4	triggered_update_columns	event_object_schema	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-triggered-update-columns.html	Name of the schema that contains the table that the trigger is defined on
postgres	9.5	triggered_update_columns	event_object_schema	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-triggered-update-columns.html	Name of the schema that contains the table that the trigger is defined on
postgres	9.6	triggered_update_columns	event_object_schema	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-triggered-update-columns.html	Name of the schema that contains the table that the trigger is defined on
postgres	10	triggered_update_columns	event_object_schema	sql_identifier	https://www.postgresql.org/docs/10/infoschema-triggered-update-columns.html	Name of the schema that contains the table that the trigger is defined on
postgres	11	triggered_update_columns	event_object_schema	sql_identifier	https://www.postgresql.org/docs/11/infoschema-triggered-update-columns.html	Name of the schema that contains the table that the trigger is defined on
postgres	12	triggered_update_columns	event_object_schema	sql_identifier	https://www.postgresql.org/docs/12/infoschema-triggered-update-columns.html	Name of the schema that contains the table that the trigger is defined on
postgres	13	triggered_update_columns	event_object_schema	sql_identifier	https://www.postgresql.org/docs/13/infoschema-triggered-update-columns.html	Name of the schema that contains the table that the trigger is defined on
postgres	9.0	triggered_update_columns	event_object_table	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-triggered-update-columns.html	Name of the table that the trigger is defined on
postgres	9.1	triggered_update_columns	event_object_table	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-triggered-update-columns.html	Name of the table that the trigger is defined on
postgres	9.2	triggered_update_columns	event_object_table	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-triggered-update-columns.html	Name of the table that the trigger is defined on
postgres	9.3	triggered_update_columns	event_object_table	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-triggered-update-columns.html	Name of the table that the trigger is defined on
postgres	9.4	triggered_update_columns	event_object_table	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-triggered-update-columns.html	Name of the table that the trigger is defined on
postgres	9.5	triggered_update_columns	event_object_table	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-triggered-update-columns.html	Name of the table that the trigger is defined on
postgres	9.6	triggered_update_columns	event_object_table	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-triggered-update-columns.html	Name of the table that the trigger is defined on
postgres	10	triggered_update_columns	event_object_table	sql_identifier	https://www.postgresql.org/docs/10/infoschema-triggered-update-columns.html	Name of the table that the trigger is defined on
postgres	11	triggered_update_columns	event_object_table	sql_identifier	https://www.postgresql.org/docs/11/infoschema-triggered-update-columns.html	Name of the table that the trigger is defined on
postgres	12	triggered_update_columns	event_object_table	sql_identifier	https://www.postgresql.org/docs/12/infoschema-triggered-update-columns.html	Name of the table that the trigger is defined on
